,pl_name,pl_orbper,pl_eqt,pl_orbeccen,st_rad,pl_imppar,pl_orbincl,pl_insol,pl_ratdor,pl_trandep
24197,Kepler-702 b,10.52629406,713.0,0.0,0.79,0.6269,88.81,61.16,28.77,1.04996
24200,Kepler-702 b,10.52629458,713.0,0.0,0.79,0.644,88.69,61.16,28.26,0.9768
24203,Kepler-703 b,4.58352095,1038.0,0.0,0.88,0.045,89.81,274.98,13.672,0.38121
24205,Kepler-703 b,4.58352176,1039.0,0.0,0.88,0.0383,89.95,274.98,13.6681,0.42475
24206,Kepler-703 b,4.58352176,1039.0,0.0,0.88,0.0383,89.95,274.98,13.6681,0.42475
24208,Kepler-703 b,4.58352176,1039.0,0.0,0.88,0.0383,89.95,274.98,13.6681,0.42475
24214,Kepler-704 b,3.76182115,1120.0,0.0,0.95,0.8793,79.07,372.62,4.56,0.054000000000000006
24217,Kepler-704 b,3.76182115,1120.0,0.0,0.95,0.8793,79.07,372.62,4.56,0.054000000000000006
24218,Kepler-704 b,3.76181843,1121.0,0.0,0.95,0.9259999999999999,75.62,372.62,3.73,0.05106
24220,Kepler-704 b,3.76182115,1120.0,0.0,0.95,0.8793,79.07,372.62,4.56,0.054000000000000006
24222,Kepler-705 b,56.056053799999994,229.0,0.0,0.47,0.0178,89.95,0.64,96.76,0.18099
24226,Kepler-705 b,56.056053799999994,229.0,0.0,0.47,0.0178,89.95,0.64,96.76,0.18099
24227,Kepler-705 b,56.056053799999994,229.0,0.0,0.47,0.0178,89.95,0.64,96.76,0.18099
24232,Kepler-705 b,56.0560754,233.0,0.0,0.49,0.018000000000000002,89.99,0.69,94.7,0.1626
24234,Kepler-706 b,41.40831347,453.0,0.0,0.75,0.3253,89.95,9.93,69.05,2.43909
24236,Kepler-706 b,41.40831347,453.0,0.0,0.75,0.3253,89.95,9.93,69.05,2.43909
24239,Kepler-706 b,41.40831347,453.0,0.0,0.75,0.3253,89.95,9.93,69.05,2.43909
24242,Kepler-706 b,41.40831669,453.0,0.0,0.75,0.377,89.68,9.93,67.69,2.28389
24246,Kepler-707 b,2.23748957,1160.0,0.0,0.81,0.128,89.23,427.17,9.527000000000001,0.031580000000000004
24247,Kepler-707 b,2.23749275,1129.0,0.0,0.76,0.10300000000000001,89.38,384.08,9.494,0.033089999999999994
24248,Kepler-707 b,2.23749275,1129.0,0.0,0.76,0.10300000000000001,89.38,384.08,9.494,0.033089999999999994
24249,Kepler-707 b,2.23749275,1129.0,0.0,0.76,0.10300000000000001,89.38,384.08,9.494,0.033089999999999994
24252,Kepler-708 b,3.16789194,1221.0,0.0,0.94,0.4268,87.66,526.23,10.37,0.09006
24254,Kepler-708 b,3.16789342,1221.0,0.0,0.94,0.026000000000000002,89.87,526.23,11.389000000000001,0.07812000000000001
24255,Kepler-708 b,3.16789194,1221.0,0.0,0.94,0.4268,87.66,526.23,10.37,0.09006
24260,Kepler-708 b,3.16789194,1221.0,0.0,0.94,0.4268,87.66,526.23,10.37,0.09006
24265,Kepler-709 b,16.08524954,613.0,0.0,0.83,0.1067,89.95,33.43,35.5,0.15586
24266,Kepler-709 b,16.08524954,613.0,0.0,0.83,0.1067,89.95,33.43,35.5,0.15586
24268,Kepler-709 b,16.08524954,613.0,0.0,0.83,0.1067,89.95,33.43,35.5,0.15586
24271,Kepler-709 b,16.08518937,613.0,0.0,0.83,0.867,87.21,33.43,17.79,0.14424
24273,Kepler-710 b,4.34728553,985.0,0.0,0.76,0.2089,89.38,222.28,15.99,0.0451
24274,Kepler-710 b,4.34728878,1174.0,0.0,1.12,0.025,89.91,449.79,16.107,0.045160000000000006
24275,Kepler-710 b,4.34728553,985.0,0.0,0.76,0.2089,89.38,222.28,15.99,0.0451
24280,Kepler-710 b,4.34728553,985.0,0.0,0.76,0.2089,89.38,222.28,15.99,0.0451
24283,Kepler-711 b,23.58917143,487.0,0.0,0.72,0.9259999999999999,86.86,13.34,16.88,0.12007000000000001
24285,Kepler-711 b,23.58914398,487.0,0.0,0.72,0.8929,87.66,13.34,20.13,0.1234
24286,Kepler-711 b,23.58914398,487.0,0.0,0.72,0.8929,87.66,13.34,20.13,0.1234
24287,Kepler-711 b,23.58914398,487.0,0.0,0.72,0.8929,87.66,13.34,20.13,0.1234
24295,Kepler-712 b,21.02250608,521.0,0.0,0.75,0.036000000000000004,89.95,17.48,40.546,0.17725
24298,Kepler-712 b,21.02247699,539.0,0.0,0.72,0.0064,89.95,19.93,40.828,0.19478
24299,Kepler-712 b,21.02247699,539.0,0.0,0.72,0.0064,89.95,19.93,40.828,0.19478
24301,Kepler-712 b,21.02247699,539.0,0.0,0.72,0.0064,89.95,19.93,40.828,0.19478
24304,Kepler-712 c,226.89047000000002,244.0,0.0,0.72,0.7281,89.95,0.84,176.5,0.33623000000000003
24307,Kepler-712 c,226.89047000000002,244.0,0.0,0.72,0.7281,89.95,0.84,176.5,0.33623000000000003
24308,Kepler-712 c,226.8904775,236.0,0.0,0.75,0.731,89.76,0.73,174.7,0.31364000000000003
24310,Kepler-712 c,226.89047000000002,244.0,0.0,0.72,0.7281,89.95,0.84,176.5,0.33623000000000003
24312,Kepler-713 b,7.411141000000001,904.0,0.0,0.92,0.0062,89.95,158.11,23.32,0.06481
24316,Kepler-713 b,7.411141000000001,904.0,0.0,0.92,0.0062,89.95,158.11,23.32,0.06481
24319,Kepler-713 b,7.41113177,905.0,0.0,0.92,0.7120000000000001,87.54,158.11,16.55,0.06205
24321,Kepler-713 b,7.411141000000001,904.0,0.0,0.92,0.0062,89.95,158.11,23.32,0.06481
24324,Kepler-714 b,8.09888799,976.0,0.0,1.06,0.054000000000000006,89.95,214.28,15.8326,0.74263
24327,Kepler-714 b,8.09888799,976.0,0.0,1.06,0.054000000000000006,89.95,214.28,15.8326,0.74263
24328,Kepler-714 b,8.09888906,986.0,0.0,1.08,0.018000000000000002,89.93,223.19,15.8546,0.69111
24331,Kepler-714 b,8.09888799,976.0,0.0,1.06,0.054000000000000006,89.95,214.28,15.8326,0.74263
24333,Kepler-715 b,10.00652995,876.0,0.0,1.0,0.8226,84.8,139.21,9.19,0.1016
24334,Kepler-715 b,10.00652995,876.0,0.0,1.0,0.8226,84.8,139.21,9.19,0.1016
24335,Kepler-715 b,10.00653012,876.0,0.0,1.0,0.862,83.94,139.21,8.17,0.09361
24339,Kepler-715 b,10.00652995,876.0,0.0,1.0,0.8226,84.8,139.21,9.19,0.1016
24344,Kepler-716 b,10.37168453,669.0,0.0,0.75,0.505,88.81,47.36,23.47,0.13387000000000002
24345,Kepler-716 b,10.37168453,669.0,0.0,0.75,0.505,88.81,47.36,23.47,0.13387000000000002
24350,Kepler-716 b,10.37168928,720.0,0.0,0.89,0.537,88.66,63.68,23.0,0.12549000000000002
24351,Kepler-716 b,10.37168453,669.0,0.0,0.75,0.505,88.81,47.36,23.47,0.13387000000000002
24352,Kepler-716 c,3.96994893,921.0,0.0,0.75,0.115,89.95,170.21,25.85,0.03445
24353,Kepler-716 c,3.96994893,921.0,0.0,0.75,0.115,89.95,170.21,25.85,0.03445
24354,Kepler-716 c,3.96996298,992.0,0.0,0.89,0.836,86.81,229.37,15.04,0.02992
24355,Kepler-716 c,3.96994893,921.0,0.0,0.75,0.115,89.95,170.21,25.85,0.03445
24359,Kepler-717 b,4.40840023,1139.0,0.0,0.96,0.8642,77.35,398.0,3.89,0.061320000000000006
24361,Kepler-717 b,4.40841331,1139.0,0.0,0.96,0.899,74.9,398.0,3.45,0.054939999999999996
24362,Kepler-717 b,4.40840023,1139.0,0.0,0.96,0.8642,77.35,398.0,3.89,0.061320000000000006
24364,Kepler-717 b,4.40840023,1139.0,0.0,0.96,0.8642,77.35,398.0,3.89,0.061320000000000006
24369,Kepler-718 b,2.0523499,1495.0,0.0,1.05,0.4055,87.09,1181.14,7.875,1.57492
24371,Kepler-718 b,2.0523499,1495.0,0.0,1.05,0.4055,87.09,1181.14,7.875,1.57492
24375,Kepler-718 b,2.05234988,1497.0,0.0,1.08,0.43700000000000006,86.76,1183.18,7.742999999999999,1.42806
24377,Kepler-718 b,2.0523499,1495.0,0.0,1.05,0.4055,87.09,1181.14,7.875,1.57492
24379,Kepler-719 b,5.00731778,1001.0,0.0,0.83,0.1735,88.81,237.33,9.68,0.7630100000000001
24380,Kepler-719 b,5.00731666,998.0,0.0,0.83,0.344,87.87,234.28,9.24,0.69323
24383,Kepler-719 b,5.00731778,1001.0,0.0,0.83,0.1735,88.81,237.33,9.68,0.7630100000000001
24384,Kepler-719 b,5.00731778,1001.0,0.0,0.83,0.1735,88.81,237.33,9.68,0.7630100000000001
24386,Kepler-720 b,4.70832654,1162.0,0.0,1.21,0.0078,89.95,431.02,12.2979,0.8677799999999999
24388,Kepler-720 b,4.70832654,1162.0,0.0,1.21,0.0078,89.95,431.02,12.2979,0.8677799999999999
24392,Kepler-720 b,4.70832654,1162.0,0.0,1.21,0.0078,89.95,431.02,12.2979,0.8677799999999999
24393,Kepler-720 b,4.70832645,1162.0,0.0,1.21,0.061,89.71,431.02,12.288,0.79127
24396,Kepler-721 b,5.39202539,851.0,0.0,0.8,0.2686,88.81,123.92,13.78,0.12227
24399,Kepler-721 b,5.3920269,850.0,0.0,0.8,0.314,88.67,123.33,13.58,0.11514
24401,Kepler-721 b,5.39202539,851.0,0.0,0.8,0.2686,88.81,123.92,13.78,0.12227
24405,Kepler-721 b,5.39202539,851.0,0.0,0.8,0.2686,88.81,123.92,13.78,0.12227
24406,Kepler-722 b,4.09357325,1182.0,0.0,1.0,0.1554,89.38,461.07,13.84,0.06018
24407,Kepler-722 b,4.09357325,1182.0,0.0,1.0,0.1554,89.38,461.07,13.84,0.06018
24408,Kepler-722 b,4.09357325,1182.0,0.0,1.0,0.1554,89.38,461.07,13.84,0.06018
24413,Kepler-722 b,4.09357846,1182.0,0.0,1.0,0.93,79.95,461.07,5.33,0.053860000000000005
24416,Kepler-722 c,105.144749,401.0,0.0,1.0,0.4834,89.95,6.09,100.3,0.07045
24419,Kepler-722 c,105.145959,401.0,0.0,1.0,0.9640000000000001,88.39,6.09,34.3,0.06854
24421,Kepler-722 c,105.144749,401.0,0.0,1.0,0.4834,89.95,6.09,100.3,0.07045
24424,Kepler-722 c,105.144749,401.0,0.0,1.0,0.4834,89.95,6.09,100.3,0.07045
24425,Kepler-723 b,4.08227489,1016.0,0.0,0.79,0.09300000000000001,89.51,251.48,10.812000000000001,1.7859200000000002
24426,Kepler-723 b,4.08227507,1019.0,0.0,0.8,0.0101,89.95,254.43,10.85161,1.8815099999999998
24430,Kepler-723 b,4.08227507,1019.0,0.0,0.8,0.0101,89.95,254.43,10.85161,1.8815099999999998
24431,Kepler-723 b,4.08227507,1019.0,0.0,0.8,0.0101,89.95,254.43,10.85161,1.8815099999999998
24433,Kepler-724 b,3.31494634,1155.0,0.0,0.94,0.0171,89.95,421.03,15.3685,0.15192
24434,Kepler-724 b,3.31494634,1155.0,0.0,0.94,0.0171,89.95,421.03,15.3685,0.15192
24438,Kepler-724 b,3.31494634,1155.0,0.0,0.94,0.0171,89.95,421.03,15.3685,0.15192
24440,Kepler-724 b,3.31494736,1155.0,0.0,0.94,0.799,85.11,421.03,9.37,0.13982
24444,Kepler-725 b,39.64317811,476.0,0.0,0.83,0.024,89.95,12.14,52.243,1.63704
24445,Kepler-725 b,39.6431552,472.0,0.0,0.9,0.062,89.93,11.74,51.489,1.5663799999999999
24447,Kepler-725 b,39.64317811,476.0,0.0,0.83,0.024,89.95,12.14,52.243,1.63704
24449,Kepler-725 b,39.64317811,476.0,0.0,0.83,0.024,89.95,12.14,52.243,1.63704
24452,Kepler-726 b,21.80451088,549.0,0.0,0.72,0.7189,88.81,21.5,36.5,0.12399
24453,Kepler-726 b,21.80451088,549.0,0.0,0.72,0.7189,88.81,21.5,36.5,0.12399
24458,Kepler-726 b,21.80451611,543.0,0.0,0.71,0.7509999999999999,88.76,20.48,34.7,0.11449000000000001
24460,Kepler-726 b,21.80451088,549.0,0.0,0.72,0.7189,88.81,21.5,36.5,0.12399
24462,Kepler-727 b,5.15448442,964.0,0.0,0.88,0.7713,85.37,204.1,9.3,0.07459
24463,Kepler-727 b,5.15448442,964.0,0.0,0.88,0.7713,85.37,204.1,9.3,0.07459
24465,Kepler-727 b,5.15448142,964.0,0.0,0.88,0.9329999999999999,80.1,204.1,5.43,0.06975
24466,Kepler-727 b,5.15448442,964.0,0.0,0.88,0.7713,85.37,204.1,9.3,0.07459
24472,Kepler-728 b,5.74347727,982.0,0.0,0.89,0.006999999999999999,89.95,219.95,13.1435,0.13235999999999998
24473,Kepler-728 b,5.7434698,982.0,0.0,0.89,0.001,90.0,219.95,13.174000000000001,0.12402
24477,Kepler-728 b,5.74347727,982.0,0.0,0.89,0.006999999999999999,89.95,219.95,13.1435,0.13235999999999998
24480,Kepler-728 b,5.74347727,982.0,0.0,0.89,0.006999999999999999,89.95,219.95,13.1435,0.13235999999999998
24483,Kepler-729 b,3.16635371,1274.0,0.0,1.0,0.0645,89.38,621.92,7.597,0.15861
24486,Kepler-729 b,3.16635371,1274.0,0.0,1.0,0.0645,89.38,621.92,7.597,0.15861
24487,Kepler-729 b,3.16635356,1273.0,0.0,1.0,0.032,89.76,621.92,7.5775,0.14734
24490,Kepler-729 b,3.16635371,1274.0,0.0,1.0,0.0645,89.38,621.92,7.597,0.15861
24494,Kepler-730 b,6.49168281,1062.0,0.0,1.11,0.535,87.17,301.54,10.84,0.71633
24495,Kepler-730 b,6.49168426,1073.0,0.0,1.13,0.5336,87.09,313.64,10.86,0.78284
24497,Kepler-730 b,6.49168426,1073.0,0.0,1.13,0.5336,87.09,313.64,10.86,0.78284
24498,Kepler-730 b,6.49168426,1073.0,0.0,1.13,0.5336,87.09,313.64,10.86,0.78284
24503,Kepler-730 c,2.85188338,1398.0,0.0,1.11,0.578,85.13,903.77,6.81,0.01149
24506,Kepler-731 b,3.85560355,1211.0,0.0,1.05,0.0007,89.95,507.94,10.3006,1.7470700000000001
24507,Kepler-731 b,3.85560355,1211.0,0.0,1.05,0.0007,89.95,507.94,10.3006,1.7470700000000001
24510,Kepler-731 b,3.85560355,1211.0,0.0,1.05,0.0007,89.95,507.94,10.3006,1.7470700000000001
24514,Kepler-731 b,3.85560392,1212.0,0.0,1.05,0.348,87.96,508.65,9.763,1.66527
24516,Kepler-732 b,9.46781405,403.0,0.0,0.44,0.0331,89.95,6.22,30.87,0.23275
24517,Kepler-732 b,9.46782147,407.0,0.0,0.46,0.081,89.85,6.47,30.913,0.2237
24518,Kepler-732 b,9.46781405,403.0,0.0,0.44,0.0331,89.95,6.22,30.87,0.23275
24519,Kepler-732 b,9.46781405,403.0,0.0,0.44,0.0331,89.95,6.22,30.87,0.23275
24525,Kepler-732 c,0.89304097,893.0,0.0,0.46,0.009000000000000001,89.92,151.14,6.394,0.07417
24527,Kepler-732 c,0.89304124,886.0,0.0,0.44,0.0468,89.38,145.37,6.357,0.07937000000000001
24531,Kepler-732 c,0.89304124,886.0,0.0,0.44,0.0468,89.38,145.37,6.357,0.07937000000000001
24534,Kepler-732 c,0.89304124,886.0,0.0,0.44,0.0468,89.38,145.37,6.357,0.07937000000000001
24535,Kepler-733 b,20.83424726,595.0,0.0,0.88,0.4935,89.38,29.62,35.3,0.1034
24538,Kepler-733 b,20.83424726,595.0,0.0,0.88,0.4935,89.38,29.62,35.3,0.1034
24540,Kepler-733 b,20.83424726,595.0,0.0,0.88,0.4935,89.38,29.62,35.3,0.1034
24542,Kepler-733 b,20.83426731,595.0,0.0,0.88,0.256,89.63,29.62,39.2,0.09884
24544,Kepler-734 b,6.10485286,849.0,0.0,0.87,0.0349,89.95,122.64,10.4068,0.22096
24545,Kepler-734 b,6.10484942,784.0,0.0,0.71,0.040999999999999995,89.78,89.25,10.3581,0.20903000000000002
24546,Kepler-734 b,6.10485286,849.0,0.0,0.87,0.0349,89.95,122.64,10.4068,0.22096
24548,Kepler-734 b,6.10485286,849.0,0.0,0.87,0.0349,89.95,122.64,10.4068,0.22096
24554,Kepler-735 b,11.51517167,657.0,0.0,0.8,0.311,89.59,43.96,43.2,0.13574
24555,Kepler-735 b,11.51516988,658.0,0.0,0.8,0.2438,89.95,44.28,43.79,0.14304
24558,Kepler-735 b,11.51516988,658.0,0.0,0.8,0.2438,89.95,44.28,43.79,0.14304
24562,Kepler-735 b,11.51516988,658.0,0.0,0.8,0.2438,89.95,44.28,43.79,0.14304
24565,Kepler-736 b,3.60147201,1003.0,0.0,0.81,0.9147,80.21,239.14,5.32,0.08436
24567,Kepler-736 b,3.60147201,1003.0,0.0,0.81,0.9147,80.21,239.14,5.32,0.08436
24568,Kepler-736 b,3.60146534,996.0,0.0,0.85,0.021,89.9,232.65,12.402999999999999,0.07777
24573,Kepler-736 b,3.60147201,1003.0,0.0,0.81,0.9147,80.21,239.14,5.32,0.08436
24578,Kepler-737 b,28.59915399,295.0,0.0,0.46,0.2783,89.95,1.8,59.61,0.16766
24580,Kepler-737 b,28.59915399,295.0,0.0,0.46,0.2783,89.95,1.8,59.61,0.16766
24581,Kepler-737 b,28.59914031,298.0,0.0,0.46,0.009000000000000001,89.99,1.87,61.92,0.15850999999999998
24583,Kepler-737 b,28.59915399,295.0,0.0,0.46,0.2783,89.95,1.8,59.61,0.16766
24584,Kepler-738 b,24.58721573,531.0,0.0,0.75,0.1088,89.95,18.74,49.67,0.09719
24586,Kepler-738 b,24.58721573,531.0,0.0,0.75,0.1088,89.95,18.74,49.67,0.09719
24588,Kepler-738 b,24.58721573,531.0,0.0,0.75,0.1088,89.95,18.74,49.67,0.09719
24589,Kepler-738 b,24.58716355,530.0,0.0,0.75,0.648,89.02,18.72,37.7,0.09075
24594,Kepler-739 b,12.53248465,775.0,0.0,0.9,0.6287,88.24,85.15,19.62,0.12663
24595,Kepler-739 b,12.53248465,775.0,0.0,0.9,0.6287,88.24,85.15,19.62,0.12663
24596,Kepler-739 b,12.53248465,775.0,0.0,0.9,0.6287,88.24,85.15,19.62,0.12663
24601,Kepler-739 b,12.53248222,775.0,0.0,0.9,0.6679999999999999,87.96,85.15,18.8,0.11459000000000001
24606,Kepler-74 b,7.34071495,1155.0,0.0,1.5,0.568,88.13,421.03,17.37,0.85105
24607,Kepler-74 b,7.34071475,1155.0,0.0,1.5,0.5537,88.24,421.03,17.56,0.86795
24610,Kepler-74 b,7.34071475,1155.0,0.0,1.5,0.5537,88.24,421.03,17.56,0.86795
24611,Kepler-74 b,7.34071475,1155.0,0.0,1.5,0.5537,88.24,421.03,17.56,0.86795
24617,Kepler-740 b,3.58410122,1131.0,0.0,0.92,0.0719,89.38,386.66,10.452,0.28394
24619,Kepler-740 b,3.58410122,1131.0,0.0,0.92,0.0719,89.38,386.66,10.452,0.28394
24620,Kepler-740 b,3.58410105,1131.0,0.0,0.92,0.045,89.76,386.66,10.4957,0.26081
24625,Kepler-740 b,3.58410122,1131.0,0.0,0.92,0.0719,89.38,386.66,10.452,0.28394
24631,Kepler-741 b,7.03902374,1041.0,0.0,1.03,0.0266,89.95,277.52,14.136,0.057260000000000005
24633,Kepler-741 b,7.03902016,1051.0,0.0,1.06,0.015,89.94,288.92,14.225,0.05297999999999999
24634,Kepler-741 b,7.03902374,1041.0,0.0,1.03,0.0266,89.95,277.52,14.136,0.057260000000000005
24635,Kepler-741 b,7.03902374,1041.0,0.0,1.03,0.0266,89.95,277.52,14.136,0.057260000000000005
24637,Kepler-742 b,8.36086824,690.0,0.0,0.81,0.3826,88.81,53.68,22.93,0.21898
24638,Kepler-742 b,8.36086824,690.0,0.0,0.81,0.3826,88.81,53.68,22.93,0.21898
24639,Kepler-742 b,8.36086824,690.0,0.0,0.81,0.3826,88.81,53.68,22.93,0.21898
24640,Kepler-742 b,8.3608707,690.0,0.0,0.81,0.494,88.69,53.68,21.6,0.20397
24648,Kepler-743 b,3.17926292,1097.0,0.0,0.84,0.2924,89.38,342.03,23.0,0.020640000000000002
24651,Kepler-743 b,3.17926292,1097.0,0.0,0.84,0.2924,89.38,342.03,23.0,0.020640000000000002
24653,Kepler-743 b,3.17926292,1097.0,0.0,0.84,0.2924,89.38,342.03,23.0,0.020640000000000002
24656,Kepler-743 b,3.17926729,1101.0,0.0,0.86,0.171,89.59,347.01,23.67,0.02009
24657,Kepler-744 b,12.06222443,1024.0,0.0,1.59,0.3251,89.38,259.57,42.2,0.03032
24658,Kepler-744 b,12.06222443,1024.0,0.0,1.59,0.3251,89.38,259.57,42.2,0.03032
24660,Kepler-744 b,12.06222962,750.0,0.0,0.93,0.392,89.47,74.8,42.0,0.030019999999999998
24666,Kepler-744 b,12.06222443,1024.0,0.0,1.59,0.3251,89.38,259.57,42.2,0.03032
24668,Kepler-745 b,9.93143556,824.0,0.0,0.92,0.0759,89.95,109.11,13.64,0.04451
24669,Kepler-745 b,9.93143556,824.0,0.0,0.92,0.0759,89.95,109.11,13.64,0.04451
24671,Kepler-745 b,9.93143556,824.0,0.0,0.92,0.0759,89.95,109.11,13.64,0.04451
24673,Kepler-745 b,9.93146307,931.0,0.0,1.22,0.037000000000000005,89.84,177.83,13.607000000000001,0.03986
24677,Kepler-746 b,3.48159251,1190.0,0.0,1.06,0.2696,88.81,473.34,14.1,0.014230000000000001
24678,Kepler-746 b,3.4815917,1156.0,0.0,1.02,0.076,89.71,421.61,14.843,0.013519999999999999
24679,Kepler-746 b,3.48159251,1190.0,0.0,1.06,0.2696,88.81,473.34,14.1,0.014230000000000001
24681,Kepler-746 b,3.48159251,1190.0,0.0,1.06,0.2696,88.81,473.34,14.1,0.014230000000000001
24686,Kepler-747 b,35.61760233,456.0,0.0,0.78,0.009000000000000001,89.98,10.19,34.137,0.46348999999999996
24687,Kepler-747 b,35.61760587,456.0,0.0,0.78,0.06,89.95,10.19,34.26,0.47901000000000005
24689,Kepler-747 b,35.61760587,456.0,0.0,0.78,0.06,89.95,10.19,34.26,0.47901000000000005
24692,Kepler-747 b,35.61760587,456.0,0.0,0.78,0.06,89.95,10.19,34.26,0.47901000000000005
24694,Kepler-748 b,7.40742793,938.0,0.0,0.96,0.042,89.95,183.15,16.137,0.0541
24700,Kepler-748 b,7.40742793,938.0,0.0,0.96,0.042,89.95,183.15,16.137,0.0541
24701,Kepler-748 b,7.40742793,938.0,0.0,0.96,0.042,89.95,183.15,16.137,0.0541
24702,Kepler-748 b,7.40742502,938.0,0.0,0.96,0.03,89.89,183.15,15.698,0.0442
24703,Kepler-749 b,17.31711739,454.0,0.0,0.5,0.684,88.8,10.07,32.7,0.1473
24704,Kepler-749 b,17.31716585,454.0,0.0,0.5,0.4912,89.38,10.07,38.3,0.16674
24705,Kepler-749 b,17.31716585,454.0,0.0,0.5,0.4912,89.38,10.07,38.3,0.16674
24706,Kepler-749 b,17.31716585,454.0,0.0,0.5,0.4912,89.38,10.07,38.3,0.16674
24716,Kepler-75 b,8.88492268,770.0,0.0,0.84,0.0519,89.95,83.21,36.529,1.7670400000000002
24719,Kepler-75 b,8.884922999999999,770.0,0.0,0.84,0.069,89.89,83.21,36.466,1.60534
24720,Kepler-75 b,8.88492268,770.0,0.0,0.84,0.0519,89.95,83.21,36.529,1.7670400000000002
24723,Kepler-75 b,8.88492268,770.0,0.0,0.84,0.0519,89.95,83.21,36.529,1.7670400000000002
24726,Kepler-750 b,9.42889884,1163.0,0.0,1.86,0.011000000000000001,89.96,432.9,16.554000000000002,0.05654
24727,Kepler-750 b,9.42887179,1018.0,0.0,1.17,0.0221,89.95,253.39,16.709,0.06298
24732,Kepler-750 b,9.42887179,1018.0,0.0,1.17,0.0221,89.95,253.39,16.709,0.06298
24734,Kepler-750 b,9.42887179,1018.0,0.0,1.17,0.0221,89.95,253.39,16.709,0.06298
24738,Kepler-750 c,4.08897299,1537.0,0.0,1.86,0.374,87.39,1317.96,8.21,0.015790000000000002
24740,Kepler-750 c,4.08899022,1344.0,0.0,1.17,0.2601,88.24,770.59,8.84,0.01778
24743,Kepler-750 c,4.08899022,1344.0,0.0,1.17,0.2601,88.24,770.59,8.84,0.01778
24744,Kepler-750 c,4.08899022,1344.0,0.0,1.17,0.2601,88.24,770.59,8.84,0.01778
24746,Kepler-751 b,17.44490636,679.0,0.0,0.97,0.2495,89.38,50.32,32.38,0.08561
24748,Kepler-751 b,17.44490636,679.0,0.0,0.97,0.2495,89.38,50.32,32.38,0.08561
24750,Kepler-751 b,17.44486016,679.0,0.0,0.97,0.871,86.98,50.32,16.54,0.08269
24753,Kepler-751 b,17.44490636,679.0,0.0,0.97,0.2495,89.38,50.32,32.38,0.08561
24757,Kepler-752 b,18.82747265,632.0,0.0,0.86,0.1098,89.95,37.82,31.17,0.11704
24760,Kepler-752 b,18.82744023,632.0,0.0,0.86,0.025,89.96,37.82,31.72,0.10062
24763,Kepler-752 b,18.82747265,632.0,0.0,0.86,0.1098,89.95,37.82,31.17,0.11704
24764,Kepler-752 b,18.82747265,632.0,0.0,0.86,0.1098,89.95,37.82,31.17,0.11704
24766,Kepler-753 b,5.74772501,556.0,0.0,0.52,0.5717,88.24,22.53,20.56,0.07965
24768,Kepler-753 b,5.74772501,556.0,0.0,0.52,0.5717,88.24,22.53,20.56,0.07965
24772,Kepler-753 b,5.74772501,556.0,0.0,0.52,0.5717,88.24,22.53,20.56,0.07965
24774,Kepler-753 b,5.74771191,641.0,0.0,0.63,0.575,88.33,40.07,19.76,0.08201
24777,Kepler-754 b,14.5596237,759.0,0.0,0.97,0.5439,88.24,78.26,16.6,0.03126
24778,Kepler-754 b,14.5596237,759.0,0.0,0.97,0.5439,88.24,78.26,16.6,0.03126
24779,Kepler-754 b,14.559855599999999,758.0,0.0,0.97,0.026000000000000002,89.93,78.26,20.086,0.029060000000000002
24780,Kepler-754 b,14.5596237,759.0,0.0,0.97,0.5439,88.24,78.26,16.6,0.03126
24783,Kepler-755 b,1.26909037,1372.0,0.0,0.77,0.9094,72.19,836.67,3.01,0.035230000000000004
24784,Kepler-755 b,1.26909037,1372.0,0.0,0.77,0.9094,72.19,836.67,3.01,0.035230000000000004
24788,Kepler-755 b,1.26909141,1331.0,0.0,0.77,0.41200000000000003,86.18,740.47,6.19,0.034089999999999995
24791,Kepler-755 b,1.26909037,1372.0,0.0,0.77,0.9094,72.19,836.67,3.01,0.035230000000000004
24793,Kepler-755 c,2.85313364,1047.0,0.0,0.77,0.2661,88.81,284.47,14.89,0.028739999999999998
24795,Kepler-755 c,2.853134,1016.0,0.0,0.77,0.698,86.37,251.77,11.02,0.027710000000000002
24800,Kepler-755 c,2.85313364,1047.0,0.0,0.77,0.2661,88.81,284.47,14.89,0.028739999999999998
24801,Kepler-755 c,2.85313364,1047.0,0.0,0.77,0.2661,88.81,284.47,14.89,0.028739999999999998
24803,Kepler-756 b,1.22486632,1518.0,0.0,0.83,0.1174,88.81,1253.88,5.562,0.02106
24804,Kepler-756 b,1.22486632,1518.0,0.0,0.83,0.1174,88.81,1253.88,5.562,0.02106
24806,Kepler-756 b,1.22486644,1741.0,0.0,1.11,0.28600000000000003,86.94,2174.33,5.358,0.0196
24807,Kepler-756 b,1.22486632,1518.0,0.0,0.83,0.1174,88.81,1253.88,5.562,0.02106
24811,Kepler-757 b,1.02267865,1734.0,0.0,1.02,0.019,89.81,2138.47,5.785,0.01292
24814,Kepler-757 b,1.02267882,1593.0,0.0,0.81,0.1654,88.24,1521.94,5.847,0.01402
24815,Kepler-757 b,1.02267882,1593.0,0.0,0.81,0.1654,88.24,1521.94,5.847,0.01402
24818,Kepler-757 b,1.02267882,1593.0,0.0,0.81,0.1654,88.24,1521.94,5.847,0.01402
24821,Kepler-758 b,12.1097104,1028.0,0.0,1.35,0.3465,88.81,263.98,15.25,0.02878
